ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR080300-00,no,50,42,8.0,71776.79,71805.46,0.00040,0,1,50.0,3.50,46.50
KXBTC15M-26APR072330-30,yes,50,58,8.0,71345.78,71319.72,0.00037,1,1,50.0,3.50,46.50
KXBTC15M-26APR070315-15,yes,26,56,30.0,68596.75,68582.09,0.00021,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR060815-15,yes,50,58,8.0,69636.60,69611.67,0.00036,0,0,-50.0,3.50,-53.50
KXBTC15M-26APR051645-45,yes,50,63,13.0,67486.81,67460.00,0.00040,1,1,50.0,3.50,46.50
KXBTC15M-26APR051300-00,yes,28,61,33.0,67322.18,67298.36,0.00035,0,0,-28.0,2.82,-30.82
KXBTC15M-26APR050615-15,yes,20,38,18.0,67001.17,67019.69,0.00028,0,0,-20.0,2.24,-22.24
KXBTC15M-26APR050130-30,yes,52,61,9.0,67122.82,67107.30,0.00023,0,0,-52.0,3.49,-55.49
KXBTC15M-26APR050100-00,yes,50,63,13.0,67137.76,67120.02,0.00026,0,0,-50.0,3.50,-53.50
KXBTC15M-26APR050030-30,yes,52,69,17.0,67097.32,67076.53,0.00031,1,1,48.0,3.49,44.51
KXBTC15M-26APR041800-00,no,20,56,24.0,67297.86,67292.44,0.00008,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR041745-45,no,50,38,12.0,67261.49,67274.06,0.00019,1,0,-50.0,3.50,-53.50
KXBTC15M-26APR041430-30,no,26,65,9.0,67346.09,67330.11,0.00024,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR041400-00,yes,52,63,11.0,67349.83,67324.92,0.00037,1,1,48.0,3.49,44.51
KXBTC15M-26APR041245-45,yes,29,51,22.0,67456.46,67454.99,0.00002,1,1,71.0,2.88,68.12
KXBTC15M-26APR040530-30,yes,51,69,18.0,66990.35,66980.39,0.00015,0,0,-51.0,3.50,-54.50
KXBTC15M-26APR040430-30,yes,50,60,10.0,67012.67,66999.43,0.00020,1,1,50.0,3.50,46.50
KXBTC15M-26APR040130-30,no,50,42,8.0,66860.06,66872.82,0.00019,0,1,50.0,3.50,46.50
KXBTC15M-26APR032000-00,no,24,62,14.0,66883.35,66863.78,0.00029,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR031800-00,yes,50,62,12.0,66953.26,66938.68,0.00022,1,1,50.0,3.50,46.50
KXBTC15M-26APR031745-45,yes,55,63,8.0,66919.16,66903.96,0.00023,1,1,45.0,3.46,41.53
KXBTC15M-26APR031715-15,yes,53,73,20.0,66859.16,66833.62,0.00038,1,1,47.0,3.49,43.51
KXBTC15M-26APR031615-15,yes,50,59,9.0,66888.97,66869.20,0.00030,1,1,50.0,3.50,46.50
KXBTC15M-26APR030615-15,yes,29,48,19.0,66856.07,66862.78,0.00010,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR022100-00,yes,28,44,16.0,66802.60,66819.53,0.00025,0,0,-28.0,2.82,-30.82
KXBTC15M-26APR022000-00,no,54,38,8.0,66865.61,66891.89,0.00039,1,0,-54.0,3.48,-57.48
KXBTC15M-26APR021915-15,yes,22,39,17.0,67007.13,67027.71,0.00031,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR021845-45,no,28,63,9.0,66918.57,66895.86,0.00034,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR021615-15,yes,22,57,35.0,66997.36,66978.70,0.00028,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR011745-45,yes,50,58,8.0,68463.62,68442.04,0.00032,0,0,-50.0,3.50,-53.50
KXBTC15M-26MAR312015-15,yes,26,51,25.0,68245.47,68243.74,0.00003,0,0,-26.0,2.69,-28.69
KXBTC15M-26MAR302315-15,yes,20,45,25.0,67927.78,67944.68,0.00025,0,0,-20.0,2.24,-22.24
KXBTC15M-26MAR301915-15,yes,29,44,15.0,66721.38,66739.83,0.00028,0,0,-29.0,2.88,-31.88
KXBTC15M-26MAR300615-15,yes,22,64,42.0,67470.48,67456.25,0.00021,0,0,-22.0,2.40,-24.40
KXBTC15M-26MAR290615-15,yes,29,44,15.0,66569.70,66578.03,0.00013,0,0,-29.0,2.88,-31.88
KXBTC15M-26MAR290330-30,yes,50,58,8.0,66576.52,66552.67,0.00036,1,1,50.0,3.50,46.50
KXBTC15M-26MAR281615-15,no,26,51,23.0,66866.67,66865.04,0.00002,1,0,-26.0,2.69,-28.69
KXBTC15M-26MAR281545-45,yes,55,63,8.0,66838.03,66814.36,0.00035,0,0,-55.0,3.46,-58.47
KXBTC15M-26MAR280945-45,no,28,48,24.0,66394.08,66398.96,0.00007,1,0,-28.0,2.82,-30.82
KXBTC15M-26MAR280715-15,yes,50,69,19.0,66205.30,66179.30,0.00039,1,1,50.0,3.50,46.50
KXBTC15M-26MAR270345-45,yes,50,58,8.0,68910.64,68887.38,0.00034,0,0,-50.0,3.50,-53.50
KXBTC15M-26MAR262100-00,yes,29,45,16.0,68652.28,68672.23,0.00029,1,1,71.0,2.88,68.12
KXBTC15M-26MAR260000-00,yes,52,60,8.0,70869.53,70845.19,0.00034,1,1,48.0,3.49,44.51
KXBTC15M-26MAR252215-15,yes,50,62,12.0,71278.98,71254.53,0.00034,0,0,-50.0,3.50,-53.50
